user,location,tweet text,tweet date
gordperks,"Toronto, Ontario","RT @neville_park: ""New Jersey has demanded that Uber pay $649 million for years of unpaid employment taxes for its drivers, arguing that th…",2019-11-16 16:03:52
Mominleftfield,"ATLANTA, GA",What Is #Gig #Economy? – Your Guide To Gig Market #gigeconomy #jobs #usa #workers #economic #money… https://t.co/c7PzElohRs,2019-11-16 16:01:42
Mark55____,Northern Virginia (or NJ),RT @ShannonForMA: I've been fighting #Uber for taking advantage of its workforce for years. I'm glad New Jersey is holding the company acco…,2019-11-16 15:49:12
gritmonger,,"""The Gig Economy"" is every abusive relationship you were ever in, monetized and with loot boxes.

#gigeconomy",2019-11-16 15:42:12
StartupNewsIND,India,RT @naashonomics: Fitternity next #unicorn #startup #india #gigeconomy https://t.co/aH4mDL5Cgf,2019-11-16 15:37:52
naashonomics,San Jose,Fitternity next #unicorn #startup #india #gigeconomy https://t.co/aH4mDL5Cgf,2019-11-16 15:35:49
daviddoughty,Oxford,RT @ORB_Pittsburgh: Calling all #gigeconomy workers! numo has the banking tool for you… it’s a mobile app called in… https://t.co/xortrsEgXY,2019-11-16 15:34:21
OpenAssembly1,"Boulder, CO","How is it that Anadarko has been able to adapt to new open model strategies and outpace other organizations, even t… https://t.co/3J257ty67h",2019-11-16 15:34:03
ORB_Pittsburgh,"Pittsburgh, Pa.",Calling all #gigeconomy workers! numo has the banking tool for you… it’s a mobile app called indi. The #fintech inc… https://t.co/tEODFL3nLI,2019-11-16 15:30:04
hildyjohns,"Scottsdale, Arizona",I’m not really sure if this Republican realizes that his post does not quite make the case that Capitalism Sets You… https://t.co/2W7uJFdM1H,2019-11-16 15:17:44
cnqvv,,"RT @neville_park: ""New Jersey has demanded that Uber pay $649 million for years of unpaid employment taxes for its drivers, arguing that th…",2019-11-16 14:48:06
MatthewTelles,United States,"@dhh And paid well below minimum wage, #gigeconomy 

@instacart.
@apoorva_mehta",2019-11-16 14:46:04
ajayv5140,New Delhi,RT @akshaychat: This could have huge implications #Uber #gigeconomy https://t.co/KIaON3l5Eu,2019-11-16 14:42:01
Arisafarie,Berlin,"RT @Yaseenaslam381: A very constructive meeting today in Brussel! Uber drivers from France, Belgium and U.K coming together to fight! Organ…",2019-11-16 14:33:29
antofaun_antony,,#Uber #GigEconomy #TUC #Flexibility #Fairness Whilst the decision in London is awaited this article highlights many… https://t.co/ImdJkRpJI5,2019-11-16 14:31:33
gabbiesalinas,,A debate that is mandatory #gigeconomy https://t.co/fbfOK7H1fp,2019-11-16 13:46:37
Geekyraj007,,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,2019-11-16 13:45:42
Spideewoman,Ottawa,"RT @RandySlepchik: This is big. 

So far its been workers &amp; unions fighting misclassification in the #gigeconomy. Now we're seeing state ac…",2019-11-16 13:24:21
RandySlepchik,"Ottawa, Canada","This is big. 

So far its been workers &amp; unions fighting misclassification in the #gigeconomy. Now we're seeing sta… https://t.co/Y8flF9B2pD",2019-11-16 13:23:10
IglooSoftware,"Kitchener, Canada",#Communications leaders need to start figuring out the #gigeconomy https://t.co/WGmbRrWu6i,2019-11-16 13:15:06
HutchAtGartner,"Stamford, CT",RT @mavenlink: Check out three lessons about #DigitalTransformation from the #GigEconomy: https://t.co/BgddK4j9HK @Forbes https://t.co/250v…,2019-11-16 12:26:06
_CollectiveUK,"London, England","We're working on an article about the #genderpaygap in the #gigeconomy, and this is one interesting article we foun… https://t.co/q8Su3zvcpy",2019-11-16 12:00:56
tanglewood1234,midlands,"RT @bevclack: We talked about the erosion workers rights, the Tory threat to the NHS, and the poverty wages of the #gigeconomy. He gave me…",2019-11-16 11:58:01
AdreanaInLB,"Bad Wildbad, Deutschland",@OmanReagan I predict the @Uber &amp; @Instacart efforts against California's #AB5 #GigEconomy worker protection law wi… https://t.co/O815T9cwDn,2019-11-16 11:43:39
eraser,Sevilla,Deconstructing Decentralized Exchanges. Lindsay X. Lin @LindsayxLin . Counsel at Interstellar and Stellar Developme… https://t.co/kt1Cz9bF55,2019-11-16 11:40:03
RockinFreelance,,RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-16 11:36:46
bloggersinusa,United States,RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-16 11:36:03
bevclack,Oxford,"We talked about the erosion workers rights, the Tory threat to the NHS, and the poverty wages of the #gigeconomy. H… https://t.co/7jgl7vbCDb",2019-11-16 11:24:15
Zoomicon,"Patras, Greece","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 11:03:02
TakeawayExpo,"19th & 20th November 2019, ExCeL London",Visit @EazitaxUK at Stand H224 for all your accountancy questions and needs. They specialise in the gig economy and… https://t.co/BOkiye2Rgm,2019-11-16 11:00:49
CABRDL,,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 10:58:49
DuckTalesW00H00,,"New Jersey Gives Uber a $650 Million Tax Bill and Says Drivers Are Employees

#Uber #UberDriver #UberDrivers… https://t.co/gYEWKgaGKc",2019-11-16 10:53:35
czoco,In the middle of nowhere!,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 10:51:16
electivenow,india,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 10:49:10
Feed_My_Pockets,"Bengaluru, India","SCM enables companies to better manage demand, carry the right amount of inventory, deal with disruptions, keep cos… https://t.co/puhsGQl1kt",2019-11-16 10:48:35
Procurement2030,Amsterdam ,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 10:40:11
eraser,Sevilla,Blockchain: Opportunities and ethics | Amor Sexton @AmorSexton @Citi . Inspirefest 2017 https://t.co/G7xRNAMjc1… https://t.co/DyklOIOQ7r,2019-11-16 10:40:04
Gemini252868896,"Here, there & everywhere.",RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 10:33:30
HelenPhoenix1,Sheffield,"""Uber is just the tip of the iceberg. The majority of #gigeconomy workers are women, doing care and cleaning"" ⬇️… https://t.co/HuAhY8t8VO",2019-11-16 10:28:34
CMagold,,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 10:25:11
RFMacDonald,"Newcastle & Huddersfield, UK","RT @HudCRES: ""Flexibility is just another name for exploitation"" #GigEconomy 

Some hard words on the #Ed_Space blog this week from @RFMacD…",2019-11-16 10:24:07
mktdiginews,,RT @eraser: LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency #criptomonedas #NW…,2019-11-16 10:13:39
rnaudmeunier,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 10:04:45
petersimmonds9,Essex ,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 10:03:48
eraser,Sevilla,LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency… https://t.co/sTarqfJMw2,2019-11-16 10:00:25
SpekWork,"Toronto, Canada","This is Cale @caleweirinfo
Cale is a professional
In life, work, and gaming, you can always expect good content fro… https://t.co/ZEpq8MuhbS",2019-11-16 09:52:02
nycdhsv,InOneDirection!,RT @Adam_Baumel: Around 3 PM I'm going to be interviewed on my perspective as a part of the #gigeconomy as an FHV (for hire vehicle) driver…,2019-11-16 09:48:31
bloggersinusa,United States,RT @juanblanco76: Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and will mo…,2019-11-16 09:48:02
SpursTaffy,,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 09:33:40
PaulDDDaughters,LONDON,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 09:13:04
citizenswales,,"RT @cardiffbusiness: Next up, Professor @EdHeery talks about the @LivingWageUK's influence on #gigeconomy #workers #livingwageweek #TBT htt…",2019-11-16 08:59:59
juanblanco76,"Fort Collins, CO",Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and w… https://t.co/YNIXb7DVOr,2019-11-16 08:58:20
Benellis55Ben,,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 08:45:33
bitraka,Sevilla,RT @eraser: BLOCKCHAIN NOW AND TOMORROW ASSESSING. Multidimensional impacts of distributed ledger technologies. https://t.co/IW2ycVGrsi  #D…,2019-11-16 08:30:29
SocialMktgSltns,"Fort Collins, Colorado",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/pjgAMrJ05i,2019-11-16 08:29:16
ossien1,epping,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 08:26:27
CounterCorp,"Providence, RI",“The #gigeconomy simply reintroduces age-old issues of workplace conditions and rights in new ways. Whereas in prev… https://t.co/Bb0yTpHCGz,2019-11-16 08:05:41
edudada,Sevilla ciberespacial,RT @eraser: Picking the Right Blockchain for the Job. Andreas M. Antonopoulos #Video @aantonop https://t.co/75SHQpFRzi  #blockchain #blockc…,2019-11-16 07:59:30
BellaFraMaria,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 07:50:32
Optoider,The PC,I'm #proud to say that I have never and do not use any #GigEconomy #services ~ #support #RealJobs,2019-11-16 07:47:36
safimo24,,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 07:44:48
ridebrd,Canada,"Uber's paradox: Gig work app traps and frees its drivers https://t.co/3IuMK62YT6
#gigeconomy #ridehailing",2019-11-16 07:38:36
FabioCresti,,RT @ginotozzipb: The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing. https://t.co/Fx0JNse0GN Wit…,2019-11-16 07:20:02
PaulMBaker,Atlanta,I Found Work on an #Amazon Website. I Made 97 Cents an Hour. - @nytimes https://t.co/PIfJYbnLP2 #gigeconomy #work,2019-11-16 07:10:09
muminalshawaf,Toronto - Canada,"RT @SmartCompany: “A courier got really annoyed at me for not being at home, and I realised that technology could solve this.” @Zoom2uCouri…",2019-11-16 06:51:02
TaxResearchNet,,"RT @taxfoundation: While the rise of the #GigEconomy gives Americans more work options, a debate is developing over how policy should chang…",2019-11-16 06:23:40
eustartup_comp,Europe,"RT @UnitusVentures: From #gigeconomy to #freelancing, is your #startup shaping the future of jobs? Here’s a chance to pitch for investment…",2019-11-16 06:22:58
bitiji,Zevilla ciberespaciá,RT @eraser: Picking the Right Blockchain for the Job. Andreas M. Antonopoulos #Video @aantonop https://t.co/75SHQpFRzi  #blockchain #blockc…,2019-11-16 06:17:38
SmartCompany,"Melbourne, Australia","“A courier got really annoyed at me for not being at home, and I realised that technology could solve this.”… https://t.co/jKltWkvAVP",2019-11-16 06:12:01
MudadiTapiwa,Hampshire,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 05:58:03
shadowconn,"Indianapolis, IN","6 Benefits of Being a Freelance Writer

Are you looking to make money on your writing, free up your time and give y… https://t.co/qCD9mgAqSp",2019-11-16 05:50:00
StartupNewsIND,India,"RT @UnitusVentures: From #gigeconomy to #freelancing, is your #startup shaping the future of jobs? Here’s a chance to pitch for investment…",2019-11-16 05:42:06
StartupsBot,"San Francisco, CA","RT @UnitusVentures: From #gigeconomy to #freelancing, is your #startup shaping the future of jobs? Here’s a chance to pitch for investment…",2019-11-16 05:35:09
UnitusVentures,India,"From #gigeconomy to #freelancing, is your #startup shaping the future of jobs? Here’s a chance to pitch for investm… https://t.co/1U32rScKQu",2019-11-16 05:35:03
akshaychat,"Gurgaon, India",This could have huge implications #Uber #gigeconomy https://t.co/KIaON3l5Eu,2019-11-16 05:32:49
SocialMktgSltns,"Fort Collins, Colorado","""Casual earners"" use the #gigeconomy to supplement their income. The speed to access these earners can be easily do… https://t.co/anhOwjDNiv",2019-11-16 05:30:18
eraser,Sevilla,Picking the Right Blockchain for the Job. Andreas M. Antonopoulos #Video @aantonop https://t.co/75SHQpFRzi… https://t.co/GJJJzss9Ke,2019-11-16 05:00:06
CXCGlobal_USA,America's - Global,CXC Nth America &amp; Latin America - Enabling Your Future Workforce https://t.co/1gPT5T8zPv #gigeconomy… https://t.co/yYclhjoa9J,2019-11-16 04:58:55
FrankGeisler1,"Zurich, Switzerland","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 04:32:06
jonasspring,,"RT @neville_park: ""New Jersey has demanded that Uber pay $649 million for years of unpaid employment taxes for its drivers, arguing that th…",2019-11-16 04:19:26
OpenMarketingTV,Amsterdam,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 04:13:31
Cofadad,"Hamilton, Ontario","RT @neville_park: ""New Jersey has demanded that Uber pay $649 million for years of unpaid employment taxes for its drivers, arguing that th…",2019-11-16 04:00:50
OpenAssembly1,"Boulder, CO","As offices move towards a more flexible and modern workplace, employers must keep information security in mind.… https://t.co/P7Z793v414",2019-11-16 03:59:01
neville_park,Toronto,"""New Jersey has demanded that Uber pay $649 million for years of unpaid employment taxes for its drivers, arguing t… https://t.co/K6SPv2jkpw",2019-11-16 03:58:52
sksundaram64,,RT @arunmku: .@KPMGIndia alum and joshful company founder Yamuna Sastry wants her @CabDost to be the #KPMG of the #gigeconomy. Inspiring ta…,2019-11-16 03:58:15
fahadzaf,Dubai | Lahore,RT @benjaminkwalker: Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/zH…,2019-11-16 03:54:34
juanblanco76,"Fort Collins, CO",RT @benjaminkwalker: Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/zH…,2019-11-16 03:48:01
mattmoehr,"Minneapolis, MN","RT @meeshellchen: New #Belabored: epic conversation with @CTULocal1's @KenzoShibata and @drloisweiner on what the #Chicago Teachers Won, pl…",2019-11-16 03:45:04
meeshellchen,"New York, New York",New #Belabored: epic conversation with @CTULocal1's @KenzoShibata and @drloisweiner on what the #Chicago Teachers W… https://t.co/gVnGsEr5Fd,2019-11-16 03:44:29
MauriceRodrigue,"Scottsdale, AZ","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-16 03:22:24
KestonCabby,Stamford Hill ,RT @DDDaughters: SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN SPIN #Uber urges drivers to…,2019-11-16 03:06:15
