user,location,tweet text,tweet date
EconomiWorks,"Houston, TX","At EconomiWorks, we are full of gratitude for the customers we've helped &amp; for the talent network members we've con… https://t.co/RrL9eoATqA",2019-11-27 19:07:45
JohnMinehan1,,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:06:24
redskinsrock91,,"RT @IWV: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 19:02:21
IWV,Washington D.C.,"Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and… https://t.co/v5HrXgPf4f",2019-11-27 19:02:01
DavinciPayments,Earth,Our study found that the restaurant and retail industries lead the way in gig participation. Read @_HRTechnologist… https://t.co/JNQHqxQWjd,2019-11-27 19:01:45
Frugal__Finance,snapchat.com/add/mikeschiemer,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-27 18:55:12
FlsaToday,"San Francisco, CA",RT @LazearMack: Judge: Uber drivers who make airport runs may be exempt from #arbitration #emplaw #employmentlaw #wagetheft #wageandhour #g…,2019-11-27 18:48:09
post__91,,@Zuki_SG It seems like companies like UberEats are just hell-bent on dodging taxes and robbing their delivery drive… https://t.co/iJW7TGu5y9,2019-11-27 18:46:36
BWaltonADP,"Virginia Beach, VA",Looking for insights on workforce trends &amp; managing your talent? Join this free webinar to help you plan your labor… https://t.co/LxNBWCE88U,2019-11-27 18:45:03
iFrugalFitness,World Wide Wellness | USA,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-27 18:44:36
eraser,Sevilla,Blockchain: Opportunities and ethics | Amor Sexton @AmorSexton @Citi . Inspirefest 2017 https://t.co/G7xRNAMjc1… https://t.co/d8QZW0JNqq,2019-11-27 18:40:04
maitelsadany,"Washington, DC",RT @BHRRC: '61% of the global workforce is informal. This means they have none of the protections guaranteed to traditional employees. Our…,2019-11-27 18:32:42
LazearMack,Oakland,Judge: Uber drivers who make airport runs may be exempt from #arbitration #emplaw #employmentlaw #wagetheft… https://t.co/sCqEiXvk6X,2019-11-27 18:30:17
bootiesexhaust,,"@JimScreechy_Ak I'm 99FUCKING TAX EVADERS sure that UberEats won't even get a fine for tax evasion, but I won't mak… https://t.co/OpCl7zYEN6",2019-11-27 18:26:45
dinendden73,Omaha,@Butta__Love Why do greedy corporations like DoorDash think it is fine just to evade paying taxes? These assholes m… https://t.co/gF5bQ0X00C,2019-11-27 18:11:46
MonroeMa1990,Buffalo,@attractfunding No wonder UberEats is earning so much. They are making tons off of us and dodging collecting and pa… https://t.co/Wige23ivwz,2019-11-27 18:11:27
serikgev1z,,@givnnvphxllxps I fucking wish I could just not pay taxes like DoorDash. Damn... I'd be rich by now for sure. Bastards #gigeconomy #WTF 🙅‍♂️,2019-11-27 18:07:04
dianemulcahy,Boston MA,Nice synopsis of the ways #HR and #CHROs need to change to  recruit and retain the best independent talent… https://t.co/i6JjbQtOLF,2019-11-27 18:05:07
jeffaplin,"Calgary, Alberta",40% of Canada's millennials are part of 'the gig economy': Study - BNN Bloomberg https://t.co/bS9t66Gyrs… https://t.co/4a77b2RPtL,2019-11-27 18:01:55
1812__72dire,"Донецк, Россия",@Zondwa__ How low can UberEats go?! First they stole tips from their own drivers and now they are not paying the sa… https://t.co/BMIhgUdQZG,2019-11-27 18:01:14
strussleisreal,,This is why paying cash tips is better. If this kind of crap was going on at a restaurant people would be upset. Th… https://t.co/YEadDtxIMv,2019-11-27 17:57:25
Concentrix,"100,000+ Staff",Planning to attend the Execs in the Know CX Gig Workforce Briefing in Seattle on Dec. 4th? Let’s connect to discuss… https://t.co/pjdLgo42ts,2019-11-27 17:50:57
mktdiginews,,RT @eraser: LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency #criptomonedas #NW…,2019-11-27 17:43:40
SullyandStan,"London, UK",The History and Future of the #gigeconomy via @smallbiztrends  https://t.co/Yfy8b7EzQH https://t.co/6uN1jat3rt,2019-11-27 17:43:02
6senseInc,San Francisco,"RT @martechcube: Interview with Chief Marketing Officer, 6sense – Latane Conant

@6senseInc  @LataneConant #martech #martechconference #mar…",2019-11-27 17:40:37
MarketplaceRisk,"San Francisco, CA",FINAL CALL FOR SPEAKERS! This is the last week to submit proposals to speak at the Sharing Economy Global Summit Fe… https://t.co/jkHnSkylkm,2019-11-27 17:35:51
evisdrenova,"Chicago, IL","What’s the best insurance provider for contract workers? i.e Uber drivers, IT contractors, freelancers #gigeconomy #contractors",2019-11-27 17:31:57
Mustsa1979,,@preacha_tim My friends and I decided to boycott UberEats because they are just so dishonest. Did you know that the… https://t.co/Hwc4jOzcWh,2019-11-27 17:31:40
gignowglobal,,"The #GigNow platform is a powerful tool providing: 

1️⃣ Talent analytics with data on cost savings and productivit… https://t.co/AVWNEHrbNU",2019-11-27 17:27:01
Andrea1980Wood,West Valley City,@howyoudidthatk No wonder DoorDash is growing so fast. These greedy fucks are making millions off of us and dodging… https://t.co/Vx9KonFtti,2019-11-27 17:22:15
Bourbonsth19,,@fundtheevil I'm going to boycott UberEats because these assholes are dodging collecting the sales tax. #gigeconomy,2019-11-27 17:21:31
bobby05045382,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-27 17:20:41
eraser,Sevilla,LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency… https://t.co/eRyTV0Azfp,2019-11-27 17:20:03
keefer_219,"Indiana, USA",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-27 17:10:49
kirstenprefer8,,@coreyssportsbar UberEats outdid themselves. These guys have been found out for evading collecting and paying state… https://t.co/C4Q7R2p5wq,2019-11-27 17:07:03
mildredrati2,Crystal Lake,@_AmBURRR Why do greedy corporations like DoorDash think it is fine just to evade paying taxes? They make a little… https://t.co/m7CSDl0FQY,2019-11-27 17:01:33
simon_ball46,"Luton, England","@TECDawn @RecruiterMag @lornadav @redwigwam @NatWestBusiness https://t.co/F9ZGDIg2Pf
yeah, think we're sick of your… https://t.co/dM854UJRRw",2019-11-27 17:01:11
ceric_ca,"Toronto, ON",RT @DeirdrePickerel: Happy 1st Anniversary @careerwise_ca  Honoured to have been able to contribute a couple of articles - #gigeconomy and…,2019-11-27 16:58:33
Phyllis_W_Cheng,"Los Angeles, CA",CA Trucking Assoc. challenge gig economy law #gigeconomy #workers #truckers #contractors #employees #CaLaw https://t.co/3BNnbXmCJK,2019-11-27 16:54:47
TheGigLife4Me,"Kennesaw, GA","The Gig Life Interviews Justin Jordan Clothing Designer: Watch Now: https://t.co/ICupIScy5s 🙌
.
.
#fashion… https://t.co/coSJOCP2iV",2019-11-27 16:54:31
legal_1997post,,@siphelelesabisa UberEats has been dodging paying taxes. I'm sick and tired of selfish companies like them ripping… https://t.co/EKSpuN6jvL,2019-11-27 16:51:38
DisruptionMagCA,Canada,"The modern #workplace and #gigeconomy have created overpowering #freedom of #choice. What, if any, is the strain th… https://t.co/9cOBAKDCp8",2019-11-27 16:50:13
Cassandra90Smit,Colorado Springs,"@_ineti DoorDash aren't paying the sales taxes. It might be easier to use than other delivery services for now, but… https://t.co/lWNuRBr2in",2019-11-27 16:37:26
uberedbooks,"Minneapolis, MN",RT @EvanKail: Guest lecturered at the University of Minnesota yesterday about @uber @lyft the #gigeconomy and my UBERED book series. https:…,2019-11-27 16:21:21
EvanKail,Minneapolis,Guest lecturered at the University of Minnesota yesterday about @uber @lyft the #gigeconomy and my UBERED book seri… https://t.co/Jg8c7ugM9S,2019-11-27 16:21:05
dhinchcliffe,"Washington, D.C.","@ckeene It was a great discussion, Chris. Look forward to the next one!
#gigeconomy #FutureOfWork",2019-11-27 16:20:19
WORSEN_massiel,,@OhYouBlockhead OMG! Journalists caught UberEats avoiding taxes! I'm not making an order from them again. Switching… https://t.co/zKiFcOE5Ro,2019-11-27 16:16:40
diane_babineaux,"Washington, DC",RT @NYSAFLCIO: #UnionStrong Podcast Episode 24: Treatment of Gig Economy Workers - How will New York State treat workers in the #GigEconomy…,2019-11-27 16:16:14
HRDailyAdvisor,"Brentwood, TN","For employers struggling to recruit talent into their organizations, many are turning to alternative forms of emplo… https://t.co/wAResLduy4",2019-11-27 16:15:15
DeirdrePickerel,"BC, Canada",Happy 1st Anniversary @careerwise_ca  Honoured to have been able to contribute a couple of articles - #gigeconomy a… https://t.co/D7G0eoBkng,2019-11-27 16:14:23
DonnerHeidi,East San Francisco Bay Area,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-27 16:14:20
AlbertCanig,,"In 2050, will gig economy workers answer to robo-bosses? https://t.co/oPDTmz7OXh #gigeconomy #gigwork #futureofwork… https://t.co/32JHgxuCIo",2019-11-27 16:07:03
dianemulcahy,Boston MA,What is Managerial Darwinism? And the Micromanagement Waterfall? Former corporate talent director Krystal Hicks exp… https://t.co/rUUodTHHtA,2019-11-27 16:05:05
IWF,"Washington, D.C.","Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and… https://t.co/wM8UOTzmcV",2019-11-27 16:02:01
failing__88,,"@birb0s By dodging paying taxes, UberEats is literally stealing money from the American taxpayers like you and me!!… https://t.co/48emPc7PI4",2019-11-27 16:01:18
TheGigLife4Me,"Kennesaw, GA","The Gig Life Interviews Justin Jordan Clothing Designer: Watch Now: https://t.co/ICupIScy5s 🙌 
.
.
#fashion #like… https://t.co/8TqUYXmjNx",2019-11-27 16:00:21
bolashodun,,RT @yuoiyqyvydrin: @diiinero_ It seems like companies like DoorDash are just hell-bent on avoiding taxes and ripping off their delivery dri…,2019-11-27 15:56:50
flammespru,,@gtr_calum567 My family decided to boycott UberEats because they are just so crooked. Did you know that these greed… https://t.co/qaSmLpJpX7,2019-11-27 15:52:09
AmJohnson72_Eri,Erie,"@NirvanaFetish After I found out that DoorDash has been dodging avoiding the sales tax, I stopped getting delivery… https://t.co/PnLts0FuE0",2019-11-27 15:51:29
blesseddriver1,"Orlando, FL","Watch ""Are Gig Companies Responsible For Worker’s Being Homeless Or Broke?"" on #YouTube https://t.co/2kVdBubC8A… https://t.co/ORTPZWsmiy",2019-11-27 15:49:03
StBethea71_High,High Point,@loveparis_xo DoorDash found a new low. They have been found out for avoiding collecting and paying state sales tax… https://t.co/JBQpHi2fN9,2019-11-27 15:47:35
yuoiyqyvydrin,,@diiinero_ It seems like companies like DoorDash are just hell-bent on avoiding taxes and ripping off their deliver… https://t.co/eK0NdS2AE2,2019-11-27 15:46:10
JohnsonCh1988,Tulsa,@wMachii Are there actually any consequences to tax avoidance? Judging from the UberEats history with not paying th… https://t.co/vUfFQWqNkw,2019-11-27 15:43:03
post__91,,@uLelato UberEats outdid themselves. These execs have been found out for evading collecting and paying state sales… https://t.co/ZB8hpeSSqX,2019-11-27 15:41:03
OpenAssembly1,"Boulder, CO","Technology will continue to transform industries, but weak labor protections are a more serious threat to the quali… https://t.co/ctQFt2AgoA",2019-11-27 15:34:04
GreggHenry88,,"RT @stand_movie: The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the #StandMovieM…",2019-11-27 15:33:27
AMetroHC,,"#ThanksgivingTableTalk  topics have been a bit harsh on #grandparents, so here's one to show we appreciate them, bu… https://t.co/9wHcyZ107a",2019-11-27 15:32:42
RoshaundaDGreen,"Atlanta, GA",RT @HRCurator: Gig economy shaping the future of the workforce https://t.co/BZw1eM8FIB @PeopleMatters2 #HR #HCM #OrgDev #FutureofWork #GigE…,2019-11-27 15:30:47
MikeSchiemer,$10 Startup | Google Page 1,RT @MikeSchiemer: 7 Online Side Hustles For College Students https://t.co/q9Q73rqtdb  /  #SideGig #GigEconomy #College #University #RiseAnd…,2019-11-27 15:28:37
tctimlin,Philadelphia,Uber Is Fighting to Survive in London After Losing Its License https://t.co/tOu2oVxada #gigeconomy,2019-11-27 15:26:47
quadruplewitchi,The World,The Gig Economy Is Here to Stay (https://t.co/wPpLwhBf2i) by Loi Stoddard-Graham at Quartz #QuadrupleWitching… https://t.co/QU2BxQCHeo,2019-11-27 15:24:28
continuent85,,"@mmarygrace___ I'm 99FUCKING TAX EVADERS sure that UberEats won't get punished for tax evasion, but I won't use the… https://t.co/hUaVKgn6EQ",2019-11-27 15:21:53
LEAN_TO87_,,@beatrizv99 My friends and I decided to blacklist UberEats because they are just so crooked. Did you know that they… https://t.co/EA5evvsbBc,2019-11-27 15:21:42
pays1976Ra,,"@kay_kaybear While other delivery services were updating their wage policies, UberEats was still underpaying their… https://t.co/nD94U3QiJf",2019-11-27 15:17:28
caothers83_Er,,@keesterxo Bastards at UberEats found a way to evade collecting sales taxes. Just to make themselves fucking richer… https://t.co/MKtZz7ARg1,2019-11-27 15:17:26
kim857,,"RT @stand_movie: The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the #StandMovieM…",2019-11-27 15:17:13
mituakter1016,"Chantilly, VA",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-27 15:15:31
TargetGroupLtd,,Factors such as #zerohours working and the #gigeconomy mean that younger borrowers' income has become increasingly… https://t.co/ExPmkeU0mE,2019-11-27 15:15:21
compagnie__,,@gittens_emily It seems like companies like UberEats are just hell-bent on avoiding taxes and robbing their drivers… https://t.co/lpuUUZtai1,2019-11-27 15:12:33
prayerfuleven,,"@_BrandonW7 UberEats aren't paying the sales taxes. It might be faster than other companies for now, but these gree… https://t.co/AP8DtdYNYX",2019-11-27 15:11:26
Ingrid74WilsonM,Mobile,@__ACamille__ Did you know that DoorDash does not pay their sales tax? How are local companies expected to endure w… https://t.co/rDxvndgXh8,2019-11-27 15:07:38
mildredrati2,Crystal Lake,@envirowhore No wonder DoorDash is earning so much. These assholes are making millions off of us and evading collec… https://t.co/OKchdYUiwT,2019-11-27 15:06:58
vyaches82203551,,"@gotanychange1 Beautiful, DoorDash are charging us all these INSANE fees, pay their employees EXTREMELY low wages,… https://t.co/tiel9c2WIF",2019-11-27 15:01:40
SuButcher,"Frinton on Sea, Essex, UK",Really insightful piece about the #gigeconomy - including #zerohours contracts. Check it out for an historical pers… https://t.co/hFeF5gumhU,2019-11-27 14:51:55
cliffpavlovic,"Montreal, Quebec","Millennials are tied to gig work: 40% have been part of it over the last 5 years.

#gigeconomy #canada #millenials… https://t.co/fDyoMWE8Rj",2019-11-27 14:51:35
stand_movie,"Winnipeg, Manitoba","The #GigEconomy was a thing in 1919. @itsmarshallw, @lauraslade11 &amp; @GreggHenry88 in ""Fifty Dollars"" from the… https://t.co/GP2dLbe624",2019-11-27 14:40:54
moonlyte_social,"Bengaluru South, India","Looking to hire talent for your next project? Fill in your business details, upload your requirements and we will u… https://t.co/6gN6QLQhnw",2019-11-27 14:35:11
